Episode,Score,Actor_Loss,Critic_Loss
62,-636.013334373647,-0.04994475064566359,19.535557452219656
63,-1342.722292366436,1.4301309080171631,148.12755911279032
64,-738.0108874708355,0.019367384421639145,32.35678826762247
65,-829.2717897119999,-0.40384597606025635,40.27733345538844
66,-633.3054094362162,0.504675035798864,21.274562955612055
67,-1350.2050691631846,-0.6503968092770083,145.603805471682
68,-1486.1799847154603,-0.6119429770740681,150.31211403302265
69,-1288.4451576962565,-0.2163998510595411,122.6555053592322
70,-1442.58385586706,-0.5444362320069922,138.0124835770091
71,-1443.2688625828114,-0.0888199202058604,115.18071571866341
72,-1117.644403385062,0.2682384315528907,98.47218493530265
73,-1506.5142120428918,-0.7724356905044988,144.11235287225108
74,-1291.1350319916319,0.21199867906747386,136.32164886497486
75,-1282.0075928996253,-0.6855127987638115,119.58533943057526
76,-1320.7214180446895,-0.3838135680297273,121.05335441272618
77,-1386.3041155208916,-0.6130124561360571,127.20556312100148
78,-1450.9148736609693,-0.2520949352218304,130.2650922344392
79,-851.3165924935649,-0.13701580021996052,83.2325239822248
80,-1181.0573653945764,-0.11748280732193962,98.26074348276539
81,-1107.2891778711246,-0.4015334792807698,100.15566749264515
82,-1057.1793410663665,-0.5331885193346534,88.14413432922214
83,-1266.512090810901,-0.1694082063320093,100.43353254721151
84,-1421.6346251569894,-0.29664105316856876,120.54458268145216
85,-1385.11325581279,0.20916825778316706,101.49597845128854
86,-1245.4924499873391,0.1300517095415853,71.31583636536496
87,-1241.2389578030568,-0.20573854487389326,85.97066793338774
88,-1388.4715609082416,-0.07566497291671112,96.03246631155635
89,-1562.6642326491515,-0.39098613675800153,151.80384234213446
90,-1258.5181296059463,-0.2890948834619485,103.37676484687486
91,-1376.3432988169907,-0.8789922233845573,127.21286050024442
92,-777.812135292679,0.018050289854290896,87.02317654670216
93,-920.7595501623316,-0.462047573478485,74.25115974067393
94,-1021.4680455004782,0.45357613936299457,37.34123450534884
95,-1047.0448153058871,-0.20237220624403562,45.662600491481136
96,-1010.0350010480454,-0.8051307107738103,29.870350713240914
97,-906.8471189252482,0.1827139435146819,48.19542554669111
98,-895.6641002233224,0.06619499877328053,19.410546263470607
99,-761.9213984915822,-0.22718754518195056,13.134315189824338
100,-766.3286622261277,-0.22278423677489628,33.756705033462495
101,-741.0126166192704,0.23656541620264762,11.113849380405735
102,-955.1855558383703,-0.2159551519458182,86.90515536053601
103,-1118.0405474273189,-0.11058279179967939,95.25739389146213
104,-1161.5306441940106,0.5344872047835088,58.41930524701194
105,-1200.8800812254763,0.5452183466380666,71.1970258663979
106,-1137.87827110101,-0.11080706723034382,66.59687828077033
107,-1155.1451973851172,-0.1008370732050389,64.55428120575351
108,-1171.619129282362,-0.19853154184820596,68.52133799567731
109,-1271.7945960396164,-0.5571292635123245,89.27422448332334
110,-1454.688665462821,-0.25529325114563106,127.06534910776914
111,-1326.3286762989756,0.5213021699138335,131.7586984038027
112,-1586.9730167722616,-0.14028884498693514,151.49830237872317
113,-1474.648617168559,-0.48233349540270865,135.6282885427811
114,-1579.572289808426,0.23495539701427334,137.04523892962285
115,-1584.6145172471251,-0.40494105860125273,140.45520133108016
116,-1617.1385259966664,0.562292126188986,142.64566223595523
117,-1603.412105648137,0.055519716370035894,142.46254824634292
118,-1562.9568710130716,-0.17836386729963125,136.89013766587712
119,-1567.4504129443978,0.008178472637373488,133.52981182376533
120,-1549.2789152304404,-0.01769281249027699,121.69722700473969
121,-1495.126332344184,-0.038978540940443056,115.56948410581826
122,-1457.4840755378516,-0.16243065446818947,107.22584958245396
123,-1490.8918573196677,0.7063210617075675,111.98964338029036
124,-1521.562584416594,0.471098852820287,121.8343311775208
125,-1516.1778678648595,1.147705526452046,117.58351611563616
126,-1497.34134225753,-0.13153207670548,111.5137985287502
127,-1516.9808093861118,-0.2817002601106651,112.30353174639866
128,-1490.829946383099,0.23524249588255772,101.0205438471277
129,-1436.181327103411,-0.22536672138463473,98.9764642461331
130,-1347.7144810981129,-0.30157275824516544,72.77431663415861
131,-1302.7157548465916,-0.06365785297413823,81.62120655748615
132,-1228.3279449328584,-0.27432474050991007,109.35727698623202
133,-1353.3898154408391,-1.5274894947151187,92.07832256505527
134,-1593.9935447133566,0.5366022210521624,150.8601353604684
135,-1639.12173717833,-0.029977063876576723,152.89774689632003
136,-1544.6533393765806,-0.20325414281338453,145.78970527695026
137,-1562.5252362137394,-0.3838270385796204,133.5832888344361
138,-1621.868169465415,0.9399578931787983,140.43609766897978
139,-1595.5181195169835,-0.11116301254136488,136.15048560356402
140,-1619.0779391577073,-0.12434328906630981,136.03857143356115
141,-1586.2168810119408,0.2162850641424302,130.57038453347778
142,-1593.3616888415636,0.8866414137303945,129.08109785923386
143,-1595.2040477437995,1.0796289606951177,130.2196033076034
144,-1571.1963217167367,-0.872520475902129,122.88525644241133
145,-1503.7360766992906,0.15322583068278617,113.12337864874397
146,-1460.737555977813,-0.9325834784691688,105.29558505720023
147,-1305.215478441148,-0.08789666284705162,94.79818186838297
148,-1317.5605047323381,-0.4071641719713807,89.95959814516536
149,-969.3474150211562,-1.4504052531253546,39.02224966296635
150,-1174.8033152328292,2.0083563654869794,47.83358281028923
151,-1257.0286848505768,0.03801759980618954,155.53287293586212
152,-1600.3298204451223,2.4696937160752714,177.82280826906208
153,-1453.088672186904,0.30710993979126217,125.22823312227032
154,-1510.915431634568,1.3448203498031943,117.64327042942634
155,-1498.1695077649697,0.49127137125702575,89.92468043669243
156,-1450.7659138685156,0.9525095941813198,119.97467714585974
157,-1490.5695316616197,0.035272825218271464,105.29719223115477
158,-1463.8065170464617,-0.6389227511233184,106.95990359758842
159,-1476.159310998026,0.9385522580426187,111.84461488677073
160,-1501.115565862753,0.3309874462487642,101.77262554446584
161,-1506.1114836335278,0.2126600954355672,98.45841898463317
162,-1451.9056461848083,-0.5667322181037161,112.89844031612157
163,-1449.076733486989,0.243309242753312,123.89157331252966
164,-1480.9690664906525,0.24205226660240442,106.78415224734752
165,-1454.3073732882544,-0.25227214507758616,111.38026226376881
166,-1411.816035068914,1.7018989824096207,120.42759623579128
167,-1386.9247705269024,0.8881698153167963,107.63044869306032
168,-1383.6689860981596,-0.08574407601729035,95.93041285127663
169,-1384.2880023456628,-0.04174548107199371,88.19868739238271
170,-1386.6659115901043,-0.23494361802208005,91.6410610116148
171,-1384.1034628364614,-0.16031096380203963,82.02498603225715
172,-1387.572774545322,-0.7415887352777645,96.76346568006673
173,-1380.9563657357294,0.26156419357401317,75.86253586430685
174,-1385.4991926495372,-0.7107835260021966,95.08147934885957
175,-1398.7279727150215,-0.6071330167548149,120.98049409904284
176,-1399.1992595478755,0.6521995594818145,110.43040621188585
177,-1379.2905451380993,0.5964974863082171,75.967904080163
178,-1366.893693687121,-0.2632992932468187,63.80021947655419
179,-1300.2412197091903,-1.7759746618522332,69.69276998505025
180,-1332.5942732885335,1.3170857756538317,74.82654107798473
181,-1370.807963453542,0.398860813024221,71.19088639840251
182,-1385.7910773591666,-0.35136433597654104,99.13138773578481
183,-1397.0187235623885,0.6275395263452083,106.84753646047669
184,-1288.6936464515222,-1.5318182019202504,93.70339585882728
185,-1198.0207536809737,1.323372653584811,49.54685222321859
186,-1212.0124941947188,1.0349432277999586,71.91637722253654
187,-1214.3805896779145,-0.2697687673731707,78.15951196243259
188,-1209.7301485721912,0.6324777374911354,63.920721583273554
189,-1188.9846762189948,-0.15238247998640872,39.272748256988415
190,-1137.291465835943,-0.9436825757252518,48.11381884090137
191,-1210.7005821163482,2.962805720469332,65.66363147195399
192,-1203.9645096161412,-0.0421553517319262,49.25140947972657
193,-1203.7437447547313,-0.859097549393773,52.651295147170316
194,-1197.389748274087,-0.2006019478084636,46.52577245255845
195,-1204.0442699898401,-0.139220565976575,55.1430895777687
196,-1187.8810303256375,-0.4663137587730307,35.93487304579117
197,-1192.7583255857148,0.16474529570550658,44.17613309845677
198,-1193.2688824755692,-0.2347076395933982,40.9121538482912
199,-1177.5456923185993,-0.48520606033067454,37.83701483399142
200,-1187.823071911648,0.46726994736120103,43.221937650068725
201,-1174.9723381916215,-0.6049712788616307,40.9444986106272
202,-1060.81665211382,0.42388134716951753,76.0652017776278
203,-1049.8726722907734,0.23108200855320318,54.58717350031977
204,-1045.349015847974,0.24571325222030282,41.082122509269105
205,-1023.9316379600323,-0.4063303304265719,25.61676755028835
206,-965.1253068020703,-1.2638546453748132,48.58499443756213
207,-996.33910813813,3.6264322179974986,41.438637460028986
208,-1453.8080977113823,0.5121021630312316,142.72339954956232
209,-1486.2671782762209,-1.210788521659415,158.17704844401916
210,-1515.6894468951093,-0.8024950457178056,123.56092642574687
211,-1522.8410678605626,-0.31516169957816603,112.85143649092643
212,-1374.5642327929284,-2.327125969892368,94.12815028889105
213,-1450.853793181352,0.27947911525145175,100.79509932787042
214,-1428.366372616257,-0.6839122563973069,97.28598964279314
215,-1430.9368448581063,-0.3011776592559181,96.66664098017151
216,-1368.3948470588978,-0.9389093262795359,89.12960965699284
217,-1429.636029244421,0.35802486177533865,97.20946391718287
218,-1553.6586818379776,0.7273776682611788,117.20718930511094
219,-1567.8917742469002,-0.021146906214999036,118.4550614542421
220,-1524.1400987700129,0.5308851462742313,111.30044944069377
221,-1433.248607002215,-0.8839708147349302,96.116702766479
222,-1374.9704513039032,-0.6632115241186693,89.09093063894484
223,-1342.0345784158258,-0.661803656052798,98.43823945240815
224,-1334.8950452772817,0.823259241967462,92.25551537984458
225,-1314.3163953049989,0.49671568397432564,87.27041361827665
226,-1317.17521303905,-0.4355860830820166,87.34990824452136
227,-1327.775662269562,-0.11220758268609643,92.25144259361551
228,-1332.5063950328554,0.37087408354505896,91.89120384596667
229,-1350.672425398533,-0.052265710918582044,88.53422805144976
230,-1371.2647822431925,-0.1885510901629459,86.97291271830706
231,-1388.3195312452667,-0.041295493016950784,87.03218843675859
232,-1377.1694138017092,-0.09790698249358684,86.22702841962368
233,-1388.6680679489016,0.12553384385071695,88.39549619527301
234,-1373.6438493627259,-0.0675150115787983,88.3775935476579
235,-1356.1006663038968,-0.2397319287341088,101.19524031810143
236,-1342.31507493213,0.06303155203349889,101.70070084958978
237,-1346.4833412847734,0.15065762649523096,92.04750882337306
238,-1355.2182480646495,-0.25401406140998006,97.17847315992404
239,-1361.3815052474338,0.5806158468569629,89.49727782699308
240,-1342.2225408647207,-0.02170565099455416,99.14628118247754
241,-1360.393619515435,0.7512585761211813,89.51522519658116
242,-1323.8618311818925,-0.42519809292862193,100.02603114859784
243,-1308.0104348332895,-0.10135853616986423,92.01981283754489
244,-1318.7263400964632,-0.24050530006643384,88.83313663552545
245,-1312.5254056649399,-0.26568671327084303,94.10744986527192
246,-1319.8975696415646,-0.15576420862227677,85.8474025981233
247,-1332.272160672127,-0.06101605460047722,99.46192605263583
248,-1352.1240349283987,0.11547684239223599,90.64610896719853
249,-1369.147425703273,-0.02562812954187393,95.84250764573692
250,-1397.0755424474587,0.2230508603900671,90.22058953881293
251,-1392.8585231656252,-0.12189511690288782,89.3213061007869
252,-1393.4324225569014,0.07429649889469146,87.98284236254403
253,-1364.6690397874681,-0.33656561622396114,90.70554473227705
254,-1416.9513861638125,0.47278464851900937,90.45702063252219
255,-1368.8054931252052,-0.5702638161182404,91.49541360755568
256,-1429.3042926358833,0.6179020962677896,95.9844999377514
257,-1393.68812031583,-0.44661521629430356,88.20863086620608
258,-1359.0162350243281,-0.767287495972123,84.05315858742979
259,-1330.1984601963284,-0.850917464774102,93.35328869446472
260,-1378.1016096463413,0.5284376671724021,82.48859757576051
261,-1419.4528230367214,0.6398094144533388,90.40263214847306
262,-1434.2517217472428,0.09433074543485417,99.35498636602075
263,-1426.8473518323349,-0.15830626841634513,91.32701825034455
264,-1378.5158452034427,0.827125810966827,85.64476595464308
265,-1393.0707665633252,0.6136762168537825,84.44432030223426
266,-1340.1939633913462,-1.15559409591835,83.3818435172172
267,-1304.7395173331283,-0.5423461704561486,77.72552970670338
268,-1210.944070121012,-1.46628208857961,65.1892980413849
269,-1247.679677199155,-0.4718925604550168,63.75935966291814
270,-1344.7896093529246,1.063685359568335,79.44474198575946
271,-1405.931717372229,0.8817094799992629,85.89496862065425
272,-1436.2549550745339,1.2853553118975833,94.97962946108659
273,-1419.3229055887675,1.1467628453765064,87.5854431499564
274,-1287.627961884763,-2.430545842163265,86.02919972006522
275,-1018.8428663793381,-3.213934746964369,49.95615376492584
276,-1356.685046791116,6.627178561259061,81.67641298402101
277,-1419.2466147395794,0.8050165032595396,91.02909092109213
278,-1403.352296577046,-0.33808074093307366,88.51154912548517
279,-1397.1422332477823,-0.16869803939945996,84.78684246737889
280,-1407.6588523925752,0.17420142288785428,80.67980758280406
281,-1369.9750730744877,-0.9518379502929747,73.85315128466377
282,-1363.728167744578,-0.8477573851868511,75.73532261414454
283,-1338.1400037040617,-0.8206273029092699,75.29710853154567
284,-1406.1703612947815,1.4586991655221209,78.61158768992318
285,-1460.2849839374762,0.09395073361694813,90.76028230491211
286,-1459.1301963925605,0.26788290835916995,92.67547119660186
287,-1487.8185152745325,-0.18155387924984098,98.3859101287427
288,-1492.3284412557873,0.3070337008254137,97.69736815687037
289,-1478.6571423798737,1.8838443435332737,95.23366327395895
290,-1394.8683127984766,-1.4854549456201493,78.1303380234819
291,-1444.3785554663302,0.12597135464660825,83.29716763489822
292,-1425.7617439976598,-0.6951787802949547,79.13588388709381
293,-1378.2639197839492,-0.8103942305734381,74.93689624863241
294,-1337.967316319007,-0.8956009856332093,66.96729672237561
295,-1276.5167344210365,-1.4565455343929352,71.72703770725086
296,-1320.0637863830605,0.538008656387683,74.82055522130017
297,-1247.9309472036657,-1.0605267570741126,77.19235688372224
298,-1304.1733734340958,0.12467118129134178,67.66110102020349
299,-1312.0244035213586,0.37667726424522696,63.898408348640075
300,-1395.3582447716897,1.4728640155342874,70.86331973878318
301,-1375.9710577921476,-0.043731232723221186,74.4109178427796
302,-1362.1641377785847,-0.3877863767440431,72.07623314051074
303,-1331.2931979673863,-0.3689938082225854,71.05254590813013
304,-1208.9301530000437,-1.1018252769485115,69.98297413492023
305,-1187.236546569148,-0.06094811191782355,57.35509795663325
306,-1207.1326713158198,0.35389945867471395,56.93239904485788
307,-1246.3793721146344,0.4743714521545917,68.84145634573069
308,-1355.0850862890331,1.4571007204335182,68.61018538164586
309,-1431.7515545218523,2.053564642574638,92.35227355510229
310,-1469.4036345085467,0.2468383574805921,102.8112640306796
311,-1383.1585328409828,-0.4563559897337109,89.45593816369889
312,-1285.1377822374875,-2.961244841963053,95.53317455685232
313,-1083.5205295944793,-2.0419147361954675,72.01347230000894
314,-1287.4943814985893,1.9491390263452195,71.11357563713362
315,-1327.9922059172993,1.6191698040487246,78.43525379350439
316,-1415.2471265693334,0.5217782074026763,96.72094764222973
317,-1401.3857933358559,0.011406040280126034,98.5815909120976
318,-1375.087759740774,-0.13168108087033034,90.44577929324238
319,-1398.5019904628857,0.05342215565498918,86.83375843263202
320,-1378.3492155408132,-0.4426697666104883,86.9716689152192
